Phi (°),Theta (°),Total_Visible_Surface_Area,Num_Visible_Faces,Front_Surface_Area,Back_Surface_Area,Left_Surface_Area,Right_Surface_Area,Top_Surface_Area,Bottom_Surface_Area,Front_Outside_Angle,Back_Outside_Angle,Left_Outside_Angle,Right_Outside_Angle,Top_Outside_Angle,Bottom_Outside_Angle,Normalised_Visible_Surface_Area,Normalised_Num_Visible_Faces,Visibility_Index
20,60,4.796887139145385,3,3.7044878929473626,Not Visible,Not Visible,0.2875411356293762,0.8048581105686461,Not Visible,157.83815167106732,Not Visible,Not Visible,94.12227889753954,101.60799028736719,Not Visible,0.7920336552899528,0.5,1.292033655289953
25,60,5.094738879914904,3,3.5428445975938483,Not Visible,Not Visible,0.4525971830912937,1.0992970992297624,Not Visible,152.33916301626834,Not Visible,Not Visible,96.49689074927834,105.9515423658273,Not Visible,0.8412131744516622,0.5,1.3412131744516622
30,60,5.348179604365914,3,3.3496053877861374,Not Visible,Not Visible,0.6123724356957948,1.386201780883982,Not Visible,146.86671712060908,Not Visible,Not Visible,98.80621953517519,110.27646947127586,Not Visible,0.8830598090635472,0.5,1.383059809063547
35,60,5.555626949262453,3,3.1271736906473397,Not Visible,Not Visible,0.7654988224980827,1.6629544361170303,Not Visible,141.42507404528632,Not Visible,Not Visible,101.03302132178061,114.56583882552832,Not Visible,0.917312288659695,0.5,1.4173122886596952
40,60,5.71578571038785,3,2.878231516935264,Not Visible,Not Visible,0.9106340477029924,1.9269201457495937,Not Visible,136.0179901843818,Not Visible,Not Visible,103.15925764485124,118.79845450412259,Not Visible,0.9437567567743772,0.5,1.4437567567743772
45,60,5.82763477114439,3,2.605676533087332,Not Visible,Not Visible,1.0464770808289403,2.1754811572281176,Not Visible,130.64868408641405,Not Visible,Not Visible,105.16616562433752,122.94749691858577,Not Visible,0.9622246126696762,0.5,1.4622246126696763
50,60,5.89041939414458,3,2.3125595700964934,Not Visible,Not Visible,1.1717842668527927,2.4060755571952943,Not Visible,125.31981866092067,Not Visible,Not Visible,107.03441532804766,126.97875770570238,Not Visible,0.9725912385685923,0.5,1.4725912385685924
55,60,5.903650245960243,3,2.002024980124819,Not Visible,Not Visible,1.2853857410875253,2.6162395247478987,Not Visible,120.03349855735293,Not Visible,Not Visible,108.74437113771523,130.84840355170167,Not Visible,0.9747758386273768,0.5,1.4747758386273768
60,60,5.867109622928451,3,1.6772557387550697,Not Visible,Not Visible,1.3862017808839826,2.8036521032893984,Not Visible,114.79128089714489,Not Visible,Not Visible,110.27646947127587,134.50030216584153,Not Visible,0.9687424669038138,0.5,1.4687424669038138
65,60,5.780864418824716,3,1.3414246301227637,Not Visible,Not Visible,1.4732586846369442,2.966181104065008,Not Visible,109.5941971491073,Not Visible,Not Visible,111.61171617847519,137.86321626398325,Not Visible,0.9545021685027805,0.5,1.4545021685027804
70,60,5.6452845203800095,3,0.9976523026639205,Not Visible,Not Visible,1.5457037422750317,3.1019284754410568,Not Visible,104.4427837556085,Not Visible,Not Visible,112.73229265270984,140.84876359899727,Not Visible,0.9321160169353011,0.5,1.432116016935301
75,60,5.461064618517385,3,0.6489724895764538,Not Visible,Not Visible,1.6028188540925878,3.2092732748483437,Not Visible,99.33711911563832,Not Visible,Not Visible,113.62224091646658,143.35205926097586,Not Visible,0.9016987154610359,0.5,1.4016987154610359
80,60,5.229246946167549,3,0.2983042787916857,Not Visible,Not Visible,1.644032369061479,3.286910298314384,Not Visible,94.2768646726839,Not Visible,Not Visible,114.26817732596953,145.25810637961467,Not Visible,0.8634223514220101,0.5,1.36342235142201
85,60,5.002811231351927,2,Not Visible,Not Visible,Not Visible,1.6689287508143502,3.333882480537577,Not Visible,Not Visible,Not Visible,Not Visible,114.65996684067967,146.456922949935,Not Visible,0.8260346244042003,0.3333333333333333,1.1593679577375335
90,60,5.026861126541207,2,Not Visible,Not Visible,Not Visible,1.6772557387550697,3.3496053877861374,Not Visible,Not Visible,Not Visible,Not Visible,114.79128089714489,146.86671712060908,Not Visible,0.8300056009653665,0.3333333333333333,1.1633389342986997
95,60,5.002811231351927,2,Not Visible,Not Visible,Not Visible,1.6689287508143502,3.333882480537577,Not Visible,Not Visible,Not Visible,Not Visible,114.65996684067967,146.456922949935,Not Visible,0.8260346244042003,0.3333333333333333,1.1593679577375335
100,60,5.229246946167548,3,Not Visible,0.2983042787916848,Not Visible,1.644032369061479,3.286910298314384,Not Visible,Not Visible,94.27686467268389,Not Visible,114.26817732596953,145.25810637961467,Not Visible,0.86342235142201,0.5,1.36342235142201
105,60,5.461064618517385,3,Not Visible,0.6489724895764538,Not Visible,1.6028188540925878,3.2092732748483432,Not Visible,Not Visible,99.33711911563832,Not Visible,113.62224091646658,143.35205926097586,Not Visible,0.9016987154610359,0.5,1.4016987154610359
110,60,5.6452845203800095,3,Not Visible,0.9976523026639205,Not Visible,1.5457037422750317,3.101928475441057,Not Visible,Not Visible,104.4427837556085,Not Visible,112.73229265270984,140.8487635989973,Not Visible,0.9321160169353011,0.5,1.432116016935301
115,60,5.780864418824715,3,Not Visible,1.3414246301227628,Not Visible,1.4732586846369442,2.966181104065008,Not Visible,Not Visible,109.59419714910729,Not Visible,111.61171617847519,137.86321626398325,Not Visible,0.9545021685027802,0.5,1.4545021685027804
120,60,5.86710962292845,3,Not Visible,1.6772557387550688,Not Visible,1.3862017808839826,2.803652103289399,Not Visible,Not Visible,114.79128089714487,Not Visible,110.27646947127587,134.50030216584153,Not Visible,0.9687424669038137,0.5,1.4687424669038136
125,60,5.903650245960244,3,Not Visible,2.00202498012482,Not Visible,1.2853857410875253,2.6162395247478987,Not Visible,Not Visible,120.03349855735296,Not Visible,108.74437113771523,130.84840355170167,Not Visible,0.9747758386273769,0.5,1.474775838627377
130,60,5.89041939414458,3,Not Visible,2.3125595700964934,Not Visible,1.1717842668527927,2.4060755571952943,Not Visible,Not Visible,125.31981866092067,Not Visible,107.03441532804766,126.97875770570238,Not Visible,0.9725912385685923,0.5,1.4725912385685924
135,60,5.827634771144391,3,Not Visible,2.6056765330873315,Not Visible,1.0464770808289403,2.1754811572281185,Not Visible,Not Visible,130.64868408641405,Not Visible,105.16616562433752,122.9474969185858,Not Visible,0.9622246126696763,0.5,1.4622246126696763
140,60,5.715785710387849,3,Not Visible,2.8782315169352635,Not Visible,0.9106340477029924,1.9269201457495937,Not Visible,Not Visible,136.0179901843818,Not Visible,103.15925764485124,118.79845450412259,Not Visible,0.943756756774377,0.5,1.443756756774377
145,60,5.555626949262451,3,Not Visible,3.1271736906473397,Not Visible,0.7654988224980827,1.6629544361170288,Not Visible,Not Visible,141.42507404528632,Not Visible,101.03302132178061,114.56583882552829,Not Visible,0.9173122886596947,0.5,1.4173122886596947
150,60,5.348179604365914,3,Not Visible,3.3496053877861374,Not Visible,0.6123724356957948,1.386201780883982,Not Visible,Not Visible,146.86671712060908,Not Visible,98.80621953517519,110.27646947127586,Not Visible,0.8830598090635472,0.5,1.383059809063547
155,60,5.094738879914904,3,Not Visible,3.5428445975938483,Not Visible,0.4525971830912937,1.0992970992297624,Not Visible,Not Visible,152.33916301626834,Not Visible,96.49689074927834,105.9515423658273,Not Visible,0.8412131744516622,0.5,1.3412131744516622
160,60,4.796887139145385,3,Not Visible,3.7044878929473617,Not Visible,0.2875411356293762,0.8048581105686469,Not Visible,Not Visible,157.83815167106727,Not Visible,94.12227889753954,101.6079902873672,Not Visible,0.7920336552899528,0.5,1.292033655289953
165,60,4.456510191026201,3,Not Visible,3.832470986043626,Not Visible,0.11858352516761583,0.5054556798149591,Not Visible,Not Visible,163.35897032857227,Not Visible,91.69883278450469,97.25952725659583,Not Visible,0.7358326252104113,0.5,1.2358326252104113
170,60,4.1287128827900625,2,Not Visible,3.9251238857071864,Not Visible,Not Visible,0.20358899708287606,Not Visible,Not Visible,168.89652075551024,Not Visible,Not Visible,92.91745812494075,Not Visible,0.681708670923938,0.3333333333333333,1.0150420042572714
175,60,3.981217648532918,1,Not Visible,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
180,60,4.0,1,Not Visible,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
0,65,4.0,1,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
5,65,3.981217648532918,1,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
10,65,4.1571435872333815,2,3.9251238857071864,Not Visible,Not Visible,Not Visible,0.2320197015261948,Not Visible,168.89652075551024,Not Visible,Not Visible,Not Visible,93.32530389974337,Not Visible,0.6864029808189843,0.3333333333333333,1.0197363141523177
15,65,4.41872011037184,3,3.832470986043626,Not Visible,Not Visible,0.03775146380061735,0.5484976605275962,Not Visible,163.35897032857227,Not Visible,Not Visible,90.54075791460657,97.8814825203782,Not Visible,0.72959295042838,0.5,1.22959295042838
20,65,4.747000174902928,3,3.7044878929473626,Not Visible,Not Visible,0.17988465097541737,0.8626276309801478,Not Visible,157.83815167106732,Not Visible,Not Visible,92.5775271242023,102.4540694816754,Not Visible,0.7837966145812336,0.5,1.2837966145812336
25,65,5.033177059772026,3,3.5428445975938483,Not Visible,Not Visible,0.3185481953253852,1.1717842668527927,Not Visible,152.33916301626834,Not Visible,Not Visible,94.56770360305798,107.03441532804766,Not Visible,0.8310484505339022,0.5,1.3310484505339022
30,65,5.275461255514375,3,3.349605387786138,Not Visible,Not Visible,0.4525971830912937,1.4732586846369433,Not Visible,146.8667171206091,Not Visible,Not Visible,96.49689074927834,111.61171617847518,Not Visible,0.8710529850593878,0.5,1.3710529850593878
35,65,5.472359890292159,3,3.1271736906473397,Not Visible,Not Visible,0.5809019269747343,1.7642842726700847,Not Visible,141.42507404528632,Not Visible,Not Visible,98.35033655174034,116.17223948353639,Not Visible,0.9035637239825541,0.5,1.403563723982554
40,65,5.6226591352540485,3,2.878231516935264,Not Visible,Not Visible,0.7023596664981452,2.0420679518206395,Not Visible,136.0179901843818,Not Visible,Not Visible,100.11298942870167,120.69827218719314,Not Visible,0.9283802470570773,0.5,1.4283802470570772
45,65,5.725410114702646,3,2.605676533087332,Not Visible,Not Visible,0.815906762763423,2.3038268188518907,Not Visible,130.64868408641405,Not Visible,Not Visible,101.76960205771576,125.16665837511705,Not Visible,0.9453458815355643,0.5,1.4453458815355642
50,65,5.779920544353027,3,2.3125595700964934,Not Visible,Not Visible,0.9205311890886407,2.5468297851678936,Not Visible,125.31981866092067,Not Visible,Not Visible,103.30489020097978,129.5467379152547,Not Visible,0.9543463215282195,0.5,1.4543463215282195
55,65,5.785753519893408,3,2.002024980124819,Not Visible,Not Visible,1.015285083519205,2.768443456249384,Not Visible,120.03349855735293,Not Visible,Not Visible,104.70375114396961,133.79743519269394,Not Visible,0.955309427977142,0.5,1.455309427977142
60,65,5.74273394204984,3,1.6772557387550697,Not Visible,Not Visible,1.0992970992297624,2.966181104065008,Not Visible,114.79128089714489,Not Visible,Not Visible,105.9515423658273,137.86321626398325,Not Visible,0.948206289525037,0.5,1.4482062895250372
65,65,5.650962095940379,3,1.3414246301227637,Not Visible,Not Visible,1.1717842668527927,3.137753198964823,Not Visible,109.5941971491073,Not Visible,Not Visible,107.03441532804766,141.66875766226028,Not Visible,0.9330534646579226,0.5,1.4330534646579225
70,65,5.510833003245785,3,0.9976523026639205,Not Visible,Not Visible,1.2320630710869331,3.2811176294949314,Not Visible,104.4427837556085,Not Visible,Not Visible,107.93969205788727,145.11277328884998,Not Visible,0.9099161770211871,0.5,1.409916177021187
75,65,5.323059426089262,3,0.6489724895764538,Not Visible,Not Visible,1.2795594444185383,3.39452749209427,Not Visible,99.33711911563832,Not Visible,Not Visible,108.65626428419499,148.0631747058156,Not Visible,0.8789121136842608,0.5,1.3789121136842608
80,65,5.088695892496742,3,0.2983042787916857,Not Visible,Not Visible,1.313817394642445,3.4765742190626114,Not Visible,94.2768646726839,Not Visible,Not Visible,109.17498757297311,150.35926706513874,Not Visible,0.8402153920826297,0.5,1.3402153920826296
85,65,4.860729874751111,2,Not Visible,Not Visible,Not Visible,1.3345060104560755,3.526223864295035,Not Visible,Not Visible,Not Visible,Not Visible,109.48903790759248,151.83063206159815,Not Visible,0.8025749904889549,0.3333333333333333,1.1359083238222882
90,65,4.8842692277166115,2,Not Visible,Not Visible,Not Visible,1.3414246301227637,3.5428445975938483,Not Visible,Not Visible,Not Visible,Not Visible,109.5941971491073,152.33916301626834,Not Visible,0.8064616693353843,0.3333333333333333,1.1397950026687176
95,65,4.860729874751111,2,Not Visible,Not Visible,Not Visible,1.3345060104560755,3.526223864295035,Not Visible,Not Visible,Not Visible,Not Visible,109.48903790759248,151.83063206159815,Not Visible,0.8025749904889549,0.3333333333333333,1.1359083238222882
100,65,5.088695892496741,3,Not Visible,0.2983042787916848,Not Visible,1.313817394642445,3.4765742190626114,Not Visible,Not Visible,94.27686467268389,Not Visible,109.17498757297311,150.35926706513874,Not Visible,0.8402153920826295,0.5,1.3402153920826296
105,65,5.323059426089262,3,Not Visible,0.6489724895764538,Not Visible,1.2795594444185383,3.39452749209427,Not Visible,Not Visible,99.33711911563832,Not Visible,108.65626428419499,148.0631747058156,Not Visible,0.8789121136842608,0.5,1.3789121136842608
110,65,5.510833003245785,3,Not Visible,0.9976523026639205,Not Visible,1.2320630710869331,3.2811176294949314,Not Visible,Not Visible,104.4427837556085,Not Visible,107.93969205788727,145.11277328884998,Not Visible,0.9099161770211871,0.5,1.409916177021187
115,65,5.650962095940381,3,Not Visible,1.3414246301227637,Not Visible,1.1717842668527927,3.1377531989648237,Not Visible,Not Visible,109.5941971491073,Not Visible,107.03441532804766,141.6687576622603,Not Visible,0.9330534646579228,0.5,1.433053464657923
120,65,5.74273394204984,3,Not Visible,1.6772557387550688,Not Visible,1.0992970992297633,2.9661811040650083,Not Visible,Not Visible,114.79128089714487,Not Visible,105.95154236582731,137.86321626398328,Not Visible,0.948206289525037,0.5,1.4482062895250372
125,65,5.785753519893409,3,Not Visible,2.00202498012482,Not Visible,1.015285083519205,2.7684434562493836,Not Visible,Not Visible,120.03349855735296,Not Visible,104.70375114396961,133.79743519269394,Not Visible,0.9553094279771422,0.5,1.4553094279771424
130,65,5.779920544353027,3,Not Visible,2.3125595700964934,Not Visible,0.9205311890886407,2.5468297851678936,Not Visible,Not Visible,125.31981866092067,Not Visible,103.30489020097978,129.5467379152547,Not Visible,0.9543463215282195,0.5,1.4543463215282195
135,65,5.725410114702646,3,Not Visible,2.6056765330873315,Not Visible,0.815906762763423,2.303826818851891,Not Visible,Not Visible,130.64868408641405,Not Visible,101.76960205771576,125.16665837511708,Not Visible,0.9453458815355643,0.5,1.4453458815355642
140,65,5.6226591352540485,3,Not Visible,2.8782315169352635,Not Visible,0.7023596664981452,2.0420679518206395,Not Visible,Not Visible,136.0179901843818,Not Visible,100.11298942870167,120.69827218719314,Not Visible,0.9283802470570773,0.5,1.4283802470570772
145,65,5.472359890292157,3,Not Visible,3.1271736906473397,Not Visible,0.5809019269747343,1.7642842726700838,Not Visible,Not Visible,141.42507404528632,Not Visible,98.35033655174034,116.17223948353637,Not Visible,0.9035637239825538,0.5,1.4035637239825538
150,65,5.275461255514375,3,Not Visible,3.349605387786138,Not Visible,0.4525971830912937,1.4732586846369433,Not Visible,Not Visible,146.8667171206091,Not Visible,96.49689074927834,111.61171617847518,Not Visible,0.8710529850593878,0.5,1.3710529850593878
155,65,5.033177059772026,3,Not Visible,3.5428445975938483,Not Visible,0.3185481953253852,1.1717842668527927,Not Visible,Not Visible,152.33916301626834,Not Visible,94.56770360305798,107.03441532804766,Not Visible,0.8310484505339022,0.5,1.3310484505339022
160,65,4.7470001749029285,3,Not Visible,3.7044878929473617,Not Visible,0.17988465097541823,0.8626276309801487,Not Visible,Not Visible,157.83815167106727,Not Visible,92.57752712420232,102.4540694816754,Not Visible,0.7837966145812337,0.5,1.2837966145812336
165,65,4.418720110371841,3,Not Visible,3.832470986043626,Not Visible,0.03775146380061735,0.5484976605275971,Not Visible,Not Visible,163.35897032857227,Not Visible,90.54075791460657,97.88148252037821,Not Visible,0.7295929504283801,0.5,1.2295929504283802
